ID,title,subtitle,author,publisher,first_published_year,language,cover_image,pages,rating,isbn_10,isbn_13
OL12131211W,Fantasies líriques,poemes.,Jaume Térmens Mauri,,           1966         ,Catalan,/images/icons/avatar_book.png,44,,,
OL8906136W,Avatars of Kelsnov Adventure Pack (Runebound),,Fantasy Flight Games,Fantasy Flight Games,           2006         ,English,/images/icons/avatar_book.png,,,1589943171,
OL2700629W,Jimbo,a fantasy,Algernon Blackwood,The Macmillan company,           1909         ,English,//covers.openlibrary.org/b/id/7151894-M.jpg,225,4.0 (1 rating),,
OL19692741W,Fantasy for piano,,Emma Lou Diemer,Plymouth Music Co.,           1993         ,,/images/icons/avatar_book.png,23,,,
OL5692864W,Midnight Fantasy,,Ann Major,Harlequin,           2007         ,English,//covers.openlibrary.org/b/id/1186177-M.jpg,224,3.0 (1 rating),0373198728,
OL31979274W,Last Fantasy Volume 5 (Last Fantasy (Graphic Novels)),,Writer Gang (hon Kwon),TokyoPop,           2007         ,English,//covers.openlibrary.org/b/id/874334-M.jpg,192,,1595325301,
OL40141741W,Journal Your Life's Journey,"Fantasy Green, Lined Journal, 6 X 9, 100 Pages",Journal Your Life's Journey,CreateSpace Independent Publishing Platform,           2015         ,English,/images/icons/avatar_book.png,102,,,9781514805985
OL23536554W,Fashion doll fantasy.,,Needlecraft Shop,The Needlecraft Shop,           1994         ,English,/images/icons/avatar_book.png,127,,,
OL19735336W,Fantasy,,Christian Tetzlaff,,           2016         ,,/images/icons/avatar_book.png,66,,,
OL5734759W,"House of Chains (The Malazan Book of the Fallen, Book 4)",,Steven Erikson,Tor Fantasy,           1998         ,English,//covers.openlibrary.org/b/id/525199-M.jpg,1024,4.3 (18 ratings),0765348810,
OL2457494W,Fantasy encyclopedia,,Judy Allen,Kingfisher,           2005         ,English,//covers.openlibrary.org/b/id/6498640-M.jpg,144,4.5 (2 ratings),0753458470,
OL2071377W,The dying earth,,Jack Vance,Baen Fantasy Books,           1950         ,English,//covers.openlibrary.org/b/id/8035159-M.jpg,220,3.6 (8 ratings),0671655647,
OL235280W,A Voyage to Arcturus (Fantasy Masterworks),,David Lindsay,Gollancz,           1920         ,,//covers.openlibrary.org/b/id/380212-M.jpg,288,,0575074833,
OL13851766W,The Fantasy Book,A Pillow Book of Romantic Fantasies,Gary Silver,Clarkson Potter,           2006         ,English,//covers.openlibrary.org/b/id/2359675-M.jpg,96,,0307236064,
OL15042499W,"A Kidnapped Santa Claus by L. Frank Baum, Fiction, Fantasy, Fairy Tales, Folk Tales, Legends & Mythology",,L. Frank Baum,Aegypan,           1969         ,,//covers.openlibrary.org/b/id/11254931-M.jpg,24,5.0 (1 rating),1463800703,
OL25156240W,Fantasy Principle,Psychoanalysis of the Imagination,Michael Vannoy Adams,Taylor & Francis Group,           2004         ,English,/images/icons/avatar_book.png,252,,,9781280052613
OL27448W,The authorized edition of the famous fantasy trilogy of The lord of the rings,,J.R.R. Tolkien,Ballantine Books,           1954         ,,/images/icons/avatar_book.png,,4.6 (83 ratings),,
OL15473831W,Drawing fantasy creatures,,Trevor Cook,Gareth Stevens Pub.,           2011         ,English,//covers.openlibrary.org/b/id/11622402-M.jpg,32,,,9781433950650
OL15588660W,Final fantasy II,,David Brothers,DK/BradyGames Pub.,           2007         ,English,/images/icons/avatar_book.png,173,,0744009421,
OL30536374W,Mysterious Fantasy Book Vol 6,"Fantasy, Fantasy Magazine",Gucio Tulipan,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781711974804
OL52267W,The Time Machine (Essential Gothic & Dark Fantasy),,H. G. Wells,Flame Tree 451,           1895         ,,//covers.openlibrary.org/b/id/8781345-M.jpg,128,3.9 (84 ratings),1787550931,
OL41753740W,Composition Notebook,Blue Fantasy Marble College Ruled Blank Lined Cute Notebooks for Girls Women Teens Kids School Writing Notes Journal,Handy Notebooks,CreateSpace Independent Publishing Platform,           2018         ,English,/images/icons/avatar_book.png,110,,,9781725649255
OL9282845W,Fantasy Football For Dummies,,Martin Signore,"John Wiley & Sons, Ltd.",           2007         ,English,//covers.openlibrary.org/b/id/6404019-M.jpg,,,,9780470191491
OL8976498W,Seafarer's Handbook,"Sourcebook of Ships, Oceans, and the Beasts Therein (Legends & Lairs, d20 System)",Fantasy Flight Staff,Fantasy Flight Games,           2002         ,English,//covers.openlibrary.org/b/id/858620-M.jpg,176,4.0 (1 rating),1589940555,
OL41403458W,Os Professores São Chatos Não Gosto das Aulas,,Toby Fantasy,CreateSpace Independent Publishing Platform,           2016         ,Portuguese,/images/icons/avatar_book.png,148,,,9781537737324
OL12115049W,Piano fantasy.,,Donald Martino,Ione Press,           1970         ,English,/images/icons/avatar_book.png,,,,
OL40944001W,Fantasy Castle,Fantasy Cross Stitch Pattern,Cross Stitch Collectibles,CreateSpace Independent Publishing Platform,           2018         ,English,/images/icons/avatar_book.png,90,,,9781984995070
OL25758959W,Indiscreet Fantasies,Iberian Queer Cinema,Andrés Lema-Hincapié,Bucknell University Press,           2020         ,English,/images/icons/avatar_book.png,,,,9781684482467
OL1194506W,Fantasies and impromptus,,James Agate,W. Collins Sons & Co. Ltd.,           1923         ,English,//covers.openlibrary.org/b/id/9646602-M.jpg,248,,,
OL25240957W,Shape of Fantasy,,Charul Palmer-Patel,Taylor & Francis Group,           2019         ,English,/images/icons/avatar_book.png,188,,,9781032087054
OL15414340W,Towers of Midnight,,Robert Jordan,Tor Fantasy,           2010         ,English,//covers.openlibrary.org/b/id/14658204-M.jpg,992,4.1 (25 ratings),,
OL17642835W,Fantasy,a novel,Matilde Serao,United States book company,           1890         ,English,//covers.openlibrary.org/b/id/7915550-M.jpg,,,,
OL5806075W,Valentine fantasy,,Jamie Denton,Harlequin,           2001         ,English,//covers.openlibrary.org/b/id/1187984-M.jpg,218,,0373810938,
OL86663W,Fantasy and mimesis,responses to reality in Western literature,Kathryn Hume,Methuen,           1984         ,English,//covers.openlibrary.org/b/id/4627110-M.jpg,213,,0416380107,
OL41652194W,Unicorn Coloring Book for Adults,A Fantasy Adult Coloring Books,A. Fantasy A Fantasy Adult coloring book...,CreateSpace Independent Publishing Platform,           2017         ,English,/images/icons/avatar_book.png,68,,,9781545337387
OL99513W,Wet Magic,Children's Fantasy Novel,Edith Nesbit,Independently Published,           1937         ,English,//covers.openlibrary.org/b/id/13239566-M.jpg,,3.0 (1 rating),,9781730871023
OL5744261W,Final Fantasy X,official strategy guide,Dan Birlew,Brady Pub.,           2002         ,English,//covers.openlibrary.org/b/id/481508-M.jpg,269,,0744001404,
OL24389218W,Escape and Fantasy,Poems,George Rostrevor Hamilton,"Creative Media Partners, LLC",           2018         ,English,/images/icons/avatar_book.png,,,,9780343656744
OL49553W,Red prophet,,Orson Scott Card,Tor Fantasy,           1988         ,English,//covers.openlibrary.org/b/id/6957533-M.jpg,311,4.0 (11 ratings),0812524268,
OL4324120W,Memory Lapse,"Harlequin Temptation - 522, Secret Fantasies",Kathleen O'Brien,Harlequin,           1994         ,English,//covers.openlibrary.org/b/id/9943175-M.jpg,,3.0 (2 ratings),0373256221,
OL46347W,Foundation and earth,,Isaac Asimov,Harper Collins Science Fiction & Fantasy,           1986         ,English,//covers.openlibrary.org/b/id/7219347-M.jpg,510,4.0 (59 ratings),0586071105,
OL16513W,Blood Music,,Greg Bear,Open Road Media Sci-Fi & Fantasy,           1985         ,,//covers.openlibrary.org/b/id/12021145-M.jpg,282,4.0 (13 ratings),1497637023,
OL28934167W,Fantasy,Coloring Book,Raymond Clinton,Independently Published,           2022         ,English,/images/icons/avatar_book.png,,,,9798843141738
OL172996W,Tarnsman of Gor,,John Norman,Open Road Media Sci-Fi & Fantasy,           1966         ,,//covers.openlibrary.org/b/id/8763042-M.jpg,188,3.5 (4 ratings),1497648750,
OL3923950W,Blue bamboo,tales of fantasy and romance,Osamu Dazai,Kodansha International,           1993         ,English,//covers.openlibrary.org/b/id/9321848-M.jpg,182,5.0 (1 rating),4770017383,
OL19482945W,Fantasy faces funstation,,Susan Niner Janes,Design Eye,           1994         ,English,//covers.openlibrary.org/b/id/2073052-M.jpg,64,,1872700284,
OL20500134W,Fantasy: The Best of 2004 (Fantasy: The Best of ...),,Jonathan Strahan,I Books,           2005         ,English,//covers.openlibrary.org/b/id/759508-M.jpg,368,,1416504001,
OL40156317W,Internet Password Organizer,Fantasy,Innovention Innovention Lab,CreateSpace Independent Publishing Platform,           2015         ,English,/images/icons/avatar_book.png,120,,,9781985793057
OL8028699W,Billionaire's Favorite Fantasy,,Jan Colley,Silhouette Desire,           2008         ,English,//covers.openlibrary.org/b/id/10432099-M.jpg,187,3.0 (1 rating),0373768826,
OL5808554W,Passionate Fantasy,,Sharon Kendrick,Harlequin Mills & Boon,           1995         ,,//covers.openlibrary.org/b/id/11692780-M.jpg,192,2.0 (1 rating),0263143724,
OL6746163W,Reminescenze e fantasie.,,"Dandolo, Tullio conte",Stab. tip. Fontana,           1841         ,Italian,//covers.openlibrary.org/b/id/5982230-M.jpg,,,,
OL21084246W,Fantasy,,Sean Andrew Murray,3DTotal.com,           2014         ,English,/images/icons/avatar_book.png,320,,,9781909414129
OL20592606W,Fantasy/animation,,Christopher Holliday,Taylor & Francis Group,           2018         ,English,/images/icons/avatar_book.png,,,,9780367590741
OL4468695W,Fantasies,,Pamela Wallace,Silhouette Intimate Moments,           1983         ,English,//covers.openlibrary.org/b/id/9773940-M.jpg,251,,0671462040,
OL45139W,Moll Flanders Illustrated,"DanielDefoe[Fiction,Fantasy,Literary,novel]",Daniel Defoe,Independently Published,           1722         ,English,/images/icons/avatar_book.png,,3.8 (4 ratings),,9798725824995
OL17845627W,Last Fantasy Volume 3 (Last Fantasy (Graphic Novels)),,,TokyoPop,           2006         ,English,//covers.openlibrary.org/b/id/874332-M.jpg,192,,,
OL15160081W,The Encyclopedia of fantasy,,John Clute,St. Martin's Press,           1997         ,English,//covers.openlibrary.org/b/id/3857679-M.jpg,1049,,0312145942,
OL262460W,Lost World,Fantasy Novel,Arthur Conan Doyle,Independently Published,           1900         ,English,/images/icons/avatar_book.png,,3.9 (35 ratings),,9781731239860
OL15388W,The Light Princess and Other Fantasy Stories,,George MacDonald,Blackstone Audiobooks,           1893         ,English,/images/icons/avatar_book.png,,5.0 (1 rating),,
OL30250457W,Lord of the Rings Coloring Book,Ideal for Adults Fan to Inspire Creativity and Relaxation with 50+ Fantasy Coloring Pages of LOTR,Fantasy Comic,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781705631287
OL5683839W,Cazadora Oscura  Dark Slayer                              Titania Fantasy,,Christine Feehan,Titania,           2009         ,,//covers.openlibrary.org/b/id/7800620-M.jpg,,4.5 (8 ratings),,9788496711952
OL11125018W,"Fantasy, for guitar",,William Sydeman,Okra Music Corp.,           1969         ,English,/images/icons/avatar_book.png,,,,
OL5742627W,Final fantasy XI,official strategy guide,Michael Lummis,BradyGames,           2004         ,English,//covers.openlibrary.org/b/id/481545-M.jpg,287,,0744002869,
OL25444906W,Cinema Fantasie,Part,Darius Milhaud,"Alfred Publishing Company, Incorporated",           2020         ,English,/images/icons/avatar_book.png,999,,,9781628765649
OL177407W,Year's Best Fantasy 3 (Year's Best Fantasy),,Kathryn Cramer,Eos,           2003         ,English,//covers.openlibrary.org/b/id/27057-M.jpg,512,,0060521805,
OL5684828W,Double Fantasy,,Cheryl Holt,St. Martin's Paperbacks,           2008         ,English,//covers.openlibrary.org/b/id/2371871-M.jpg,352,,0312942567,
OL1833212W,Tales and fantasies,,Robert Louis Stevenson,Chatto & Windus,           1900         ,English,//covers.openlibrary.org/b/id/6352535-M.jpg,237,,,
OL9465905W,Discoveriesin fantasy,,Lin Carter,Pan Books,           1972         ,English,/images/icons/avatar_book.png,243,,0330239473,
OL7351442W,Sundays,a fantasy.,Daisy Fellowes,I. Obolensky,           1961         ,English,/images/icons/avatar_book.png,115,,,
OL27172163W,Golden Key (Geronimo Stilton and the Kingdom of Fantasy #15),,Elisabetta Dami,"Scholastic, Incorporated",           2018         ,English,//covers.openlibrary.org/b/id/13011391-M.jpg,,1.0 (1 rating),,9781338848007
OL84107W,Earthquake Weather (FANTASY MASTERWORKS),,Tim Powers,Gollancz,           1997         ,,//covers.openlibrary.org/b/id/8775140-M.jpg,464,,1473212057,
OL40148949W,Pandora,Science Fiction Science Fantasy Magazine,William Kern,CreateSpace Independent Publishing Platform,           2015         ,English,/images/icons/avatar_book.png,138,,,9781517757199
OL5734767W,Reaper's Gale,Book Seven of The Malazan Book of the Fallen,Steven Erikson,Tor Fantasy,           1998         ,,//covers.openlibrary.org/b/id/6299380-M.jpg,1280,4.3 (15 ratings),0765348845,
OL17822926W,The Midnight Star,,Marie Lu,Mizan Fantasi,           2016         ,Indonesian,//covers.openlibrary.org/b/id/12991671-M.jpg,,3.0 (1 rating),,9786026699053
OL8906133W,Anima Role Playing Game,,Fantasy Flight Games,Fantasy Flight Games,           2007         ,English,//covers.openlibrary.org/b/id/3333958-M.jpg,,,8495830655,
OL12640535W,The Piltdown fantasy.,,Francis Vere,Cassell,           1955         ,English,/images/icons/avatar_book.png,120,,,
OL49558W,"Seventh Son (Tales of Alvin Maker, Book 1)",,Orson Scott Card,Tor Fantasy,           1987         ,English,//covers.openlibrary.org/b/id/603501-M.jpg,256,4.2 (13 ratings),0812533054,
OL8815505W,The Dark Warriors,,"SFX, Fantasy",Lulu,           2006         ,English,//covers.openlibrary.org/b/id/768020-M.jpg,120,1.0 (1 rating),1430309571,
OL24313249W,Warhammer RPG,Shades of Empire,Fantasy Flight Games,Fantasy Flight Games,           2009         ,,//covers.openlibrary.org/b/id/10830158-M.jpg,128,,1589944658,
OL2697657W,Blood,A Southern Fantasy,Michael Moorcock,Avon Books (P),           1994         ,English,//covers.openlibrary.org/b/id/235942-M.jpg,336,,,
OL2669147W,Mythago Wood (Fantasy Masterworks),,Robert Holdstock,Gollancz,           1984         ,,//covers.openlibrary.org/b/id/8494911-M.jpg,,3.7 (3 ratings),,
OL13264104W,Realms of fantasy,,Malcolm Edwards,Doubleday,           1983         ,English,//covers.openlibrary.org/b/id/14586631-M.jpg,120,,0385188889,
OL462126W,A kiss for Cinderella,a fantasy in three acts.,J. M. Barrie,S. French,           1920         ,English,/images/icons/avatar_book.png,88,5.0 (1 rating),,
OL15443W,"Thomas Wingfold, Curate . by : George MacDonald",George MacDonald Was One of the Foremost Fantasy Writers of the 19th Century and Influenced Just about Every Writer That Came after Him,George MacDonald,CreateSpace Independent Publishing Platform,           1876         ,English,/images/icons/avatar_book.png,,,,9781537505367
OL41510059W,Fantasy Football Log,Fantasy Football Logbook,Centurion Logbooks,CreateSpace Independent Publishing Platform,           2017         ,English,/images/icons/avatar_book.png,124,,,9781546899532
OL92495W,The Riddle-Master of Hed  (Riddle-Master #1),fantasy,Patricia A. McKillip,Sidgwick and Jackson,           1976         ,English,/images/icons/avatar_book.png,228,3.1 (8 ratings),0283985798,
OL17444178W,Aloha Fantasy,,Devon Vaughn Archer,Harlequin Enterprises ULC,           2012         ,English,/images/icons/avatar_book.png,,,,9781283672191
OL29972430W,Fantasy Peacock I,Fantasy Cross Stitch Pattern,Kathleen George,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781074404314
OL31499074W,Fantasy Notizbuch,Wolkenschiff - Weiße Seiten Mit Eckmotiv,Samuriel Sternenfeuer,CreateSpace Independent Publishing Platform,           2016         ,German,/images/icons/avatar_book.png,120,,,9781541166073
OL3411737W,Amazing fantasy.,,Stan Lee,Marvel Comics,           1962         ,English,/images/icons/avatar_book.png,32,,,
OL30286954W,Grand Fantasy Designs,"2020 Kalligrafie Blau - Tagesplaner 15,24 X 22,86",Felix Ode,Independently Published,           2019         ,German,/images/icons/avatar_book.png,,,,9781670341433
OL25861402W,Flight of Fantasy,An Erotic Gay Fantasy,K. Windsor,Black Serpent Books,           2015         ,English,/images/icons/avatar_book.png,,,,9781622476756
OL25930975W,Fantasy,,Anne Elizabeth Nixon,Independently Published,           2020         ,English,/images/icons/avatar_book.png,,,,9798619940473
OL19335978W,Unfettered,Tales by Masters of Fantasy,Daniel Lockwood,"Little, Brown Book Group Limited",           2013         ,English,/images/icons/avatar_book.png,512,,,9780356504421
